Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2009-09-25,70.0,60.0,65.0,4.0,57.0,60.0,0.0,0.0,542.0,1744.0,0.0,0.0,0.16,29.39,30.12,5.4,11.0,7.3
2009-09-26,69.0,55.0,62.0,2.0,56.0,59.0,3.0,0.0,543.0,1742.0,0.0,0.0,0.0,29.15,29.91,4.0,27.0,4.6
2009-09-27,74.0,50.0,62.0,2.0,53.0,57.0,3.0,0.0,544.0,1741.0,0.0,0.0,0.08,28.84,29.59,8.2,22.0,10.2
2009-09-28,62.0,49.0,56.0,-3.0,42.0,49.0,9.0,0.0,545.0,1739.0,0.0,0.0,0.01,28.91,29.61,20.3,29.0,20.7
2009-09-29,60.0,48.0,54.0,-5.0,42.0,48.0,11.0,0.0,546.0,1737.0,0.0,0.0,0.0,29.28,29.96,9.0,33.0,10.3
2009-09-30,62.0,47.0,55.0,-4.0,40.0,47.0,10.0,0.0,547.0,1735.0,0.0,0.0,0.0,29.39,30.11,5.7,3.0,6.8
2009-10-01,59.0,41.0,50.0,-8.0,46.0,49.0,15.0,0.0,548.0,1734.0,0.0,0.0,0.89,29.13,29.9,9.1,13.0,9.5
2009-10-02,56.0,47.0,52.0,-6.0,46.0,48.0,13.0,0.0,549.0,1732.0,0.0,0.0,0.21,28.8,29.55,10.5,21.0,12.0
2009-10-03,57.0,47.0,52.0,-5.0,47.0,49.0,13.0,0.0,550.0,1730.0,0.0,0.0,0.11,29.02,29.7,6.9,26.0,7.4
2009-10-04,60.0,45.0,53.0,-4.0,43.0,47.0,12.0,0.0,552.0,1729.0,0.0,0.0,0.0,29.28,29.98,9.0,28.0,9.2
2009-10-05,62.0,43.0,53.0,-4.0,42.0,47.0,12.0,0.0,553.0,1727.0,0.0,0.0,0.0,29.29,30.03,1.8,8.0,5.4
2009-10-06,61.0,49.0,55.0,-1.0,47.0,51.0,10.0,0.0,554.0,1725.0,0.0,0.0,0.03,28.9,29.65,8.8,24.0,14.9
2009-10-07,60.0,45.0,53.0,-3.0,39.0,46.0,12.0,0.0,555.0,1724.0,0.0,0.0,0.0,29.24,29.95,9.2,26.0,10.8
2009-10-08,53.0,45.0,49.0,-7.0,46.0,48.0,16.0,0.0,556.0,1722.0,0.0,0.0,0.12,29.18,29.92,3.3,21.0,4.8
2009-10-09,52.0,39.0,46.0,-9.0,43.0,45.0,19.0,0.0,557.0,1720.0,0.0,0.0,0.46,29.21,29.93,9.4,34.0,10.0
2009-10-10,48.0,31.0,40.0,-15.0,30.0,35.0,25.0,0.0,558.0,1719.0,0.0,0.0,0.0,29.49,30.21,7.4,28.0,7.7
2009-10-11,44.0,29.0,37.0,-17.0,22.0,32.0,28.0,0.0,559.0,1717.0,0.0,0.0,0.0,29.6,30.35,1.5,33.0,5.0
2009-10-12,48.0,41.0,45.0,-9.0,36.0,41.0,20.0,0.0,600.0,1715.0,0.0,0.0,0.02,29.44,30.18,0.6,19.0,3.8
2009-10-13,47.0,34.0,41.0,-12.0,32.0,38.0,24.0,0.0,602.0,1714.0,0.0,0.0,0.0,29.6,30.35,8.5,1.0,10.0
2009-10-14,48.0,42.0,45.0,-8.0,36.0,41.0,20.0,0.0,603.0,1712.0,0.0,0.0,0.03,29.4,30.17,11.0,9.0,11.5
2009-10-15,44.0,41.0,43.0,-10.0,38.0,40.0,22.0,0.0,604.0,1711.0,0.0,0.0,0.29,29.26,30.0,8.2,6.0,9.1
2009-10-16,45.0,39.0,42.0,-10.0,36.0,39.0,23.0,0.0,605.0,1709.0,0.0,0.0,0.04,29.41,30.13,8.2,35.0,8.2
2009-10-17,52.0,36.0,44.0,-8.0,33.0,39.0,21.0,0.0,606.0,1707.0,0.0,0.0,0.0,29.57,30.3,8.0,34.0,8.2
2009-10-18,53.0,31.0,42.0,-9.0,33.0,39.0,23.0,0.0,607.0,1706.0,0.0,0.0,0.0,29.49,30.25,6.1,21.0,6.9
2009-10-19,65.0,44.0,55.0,4.0,41.0,47.0,10.0,0.0,608.0,1704.0,0.0,0.0,0.0,29.25,30.0,11.4,21.0,11.5
2009-10-20,62.0,48.0,55.0,5.0,48.0,52.0,10.0,0.0,610.0,1703.0,0.0,0.0,0.03,29.31,30.03,4.0,19.0,5.3
2009-10-21,69.0,55.0,62.0,12.0,52.0,56.0,3.0,0.0,611.0,1701.0,0.0,0.0,0.0,29.25,29.99,11.4,21.0,11.5
2009-10-22,58.0,48.0,53.0,3.0,48.0,50.0,12.0,0.0,612.0,1660.0,0.0,0.0,1.03,29.18,29.94,8.4,5.0,13.0
2009-10-23,61.0,42.0,52.0,3.0,49.0,50.0,13.0,0.0,613.0,1658.0,0.0,0.0,0.89,28.73,29.48,6.2,18.0,16.2
2009-10-24,50.0,38.0,44.0,-5.0,37.0,40.0,21.0,0.0,614.0,1657.0,0.0,0.0,0.04,29.03,29.73,8.3,26.0,8.9
2009-10-25,62.0,44.0,53.0,5.0,45.0,49.0,12.0,0.0,616.0,1656.0,0.0,0.0,0.27,29.26,29.96,5.5,19.0,6.9
2009-10-26,55.0,49.0,52.0,4.0,48.0,49.0,13.0,0.0,617.0,1654.0,0.0,0.0,0.11,29.28,30.02,4.9,21.0,7.5
2009-10-27,51.0,45.0,48.0,0.0,45.0,47.0,17.0,0.0,618.0,1653.0,0.0,0.0,0.06,29.19,29.94,4.4,5.0,6.5
2009-10-28,57.0,50.0,54.0,7.0,49.0,51.0,11.0,0.0,619.0,1651.0,0.0,0.0,0.0,29.28,29.99,3.1,14.0,4.3
2009-10-29,60.0,47.0,54.0,7.0,50.0,52.0,11.0,0.0,620.0,1650.0,0.0,0.0,0.6,29.21,29.98,12.5,14.0,12.7
2009-10-30,67.0,46.0,57.0,11.0,53.0,56.0,8.0,0.0,622.0,1649.0,0.0,0.0,0.81,28.79,29.55,15.6,20.0,17.4
2009-10-31,46.0,35.0,41.0,-5.0,31.0,38.0,24.0,0.0,623.0,1647.0,0.0,0.0,0.0,29.18,29.86,11.1,26.0,11.5
2010-05-01,70.0,58.0,64.0,11.0,53.0,58.0,1.0,0.0,448.0,1849.0,0.0,0.0,0.11,28.89,29.6,9.1,21.0,9.4
2010-05-02,69.0,53.0,61.0,7.0,52.0,56.0,4.0,0.0,447.0,1850.0,0.0,0.0,0.93,28.9,29.61,4.4,25.0,6.1
2010-05-03,72.0,50.0,61.0,7.0,45.0,53.0,4.0,0.0,446.0,1851.0,0.0,0.0,0.0,29.07,29.77,8.8,25.0,9.4
2010-05-04,79.0,50.0,65.0,11.0,44.0,54.0,0.0,0.0,444.0,1852.0,0.0,0.0,0.0,29.05,29.77,13.9,21.0,14.2
2010-05-05,72.0,56.0,64.0,9.0,37.0,51.0,1.0,0.0,443.0,1853.0,0.0,0.0,0.0,29.08,29.77,10.2,27.0,12.8
2010-05-06,63.0,46.0,55.0,0.0,39.0,46.0,10.0,0.0,442.0,1855.0,0.0,0.0,0.01,29.27,29.99,5.7,3.0,9.1
2010-05-07,59.0,45.0,52.0,-3.0,46.0,48.0,13.0,0.0,441.0,1856.0,0.0,0.0,0.72,28.98,29.73,2.6,34.0,13.2
2010-05-08,50.0,42.0,46.0,-10.0,35.0,41.0,19.0,0.0,439.0,1857.0,0.0,0.0,0.02,29.36,30.05,14.5,30.0,15.2
2010-05-09,58.0,38.0,48.0,-8.0,29.0,40.0,17.0,0.0,438.0,1858.0,0.0,0.0,0.0,29.59,30.31,2.5,35.0,6.4
2010-05-10,58.0,41.0,50.0,-6.0,31.0,42.0,15.0,0.0,437.0,1859.0,0.0,0.0,0.0,29.47,30.24,13.5,11.0,14.2
2010-05-11,52.0,44.0,48.0,-9.0,46.0,47.0,17.0,0.0,436.0,1860.0,0.0,0.0,0.97,29.16,29.9,5.6,9.0,9.9
2010-05-12,51.0,44.0,48.0,-9.0,45.0,46.0,17.0,0.0,435.0,1901.0,0.0,0.0,0.12,29.36,30.1,8.9,6.0,10.4
2010-05-13,73.0,48.0,61.0,3.0,53.0,55.0,4.0,0.0,434.0,1902.0,0.0,0.0,1.49,29.23,29.93,4.8,25.0,12.3
2010-05-14,66.0,47.0,57.0,-1.0,44.0,50.0,8.0,0.0,433.0,1903.0,0.0,0.0,0.0,29.46,30.17,10.9,26.0,11.2
2010-05-15,61.0,43.0,52.0,-6.0,42.0,48.0,13.0,0.0,432.0,1904.0,0.0,0.0,0.0,29.53,30.26,4.1,4.0,5.8
2010-05-16,66.0,41.0,54.0,-5.0,43.0,49.0,11.0,0.0,431.0,1905.0,0.0,0.0,0.0,29.44,30.18,9.7,5.0,10.1
2010-05-17,58.0,50.0,54.0,-5.0,42.0,48.0,11.0,0.0,430.0,1906.0,0.0,0.0,0.01,29.29,30.04,9.6,3.0,9.8
2010-05-18,65.0,46.0,56.0,-4.0,40.0,48.0,9.0,0.0,429.0,1907.0,0.0,0.0,0.0,29.26,29.99,9.1,3.0,9.8
2010-05-19,74.0,44.0,59.0,-1.0,39.0,51.0,6.0,0.0,428.0,1908.0,0.0,0.0,0.0,29.31,30.02,5.7,4.0,6.4
2010-05-20,74.0,47.0,61.0,0.0,49.0,55.0,4.0,0.0,427.0,1909.0,0.0,0.0,0.05,29.29,30.02,6.8,13.0,7.8
2010-05-21,73.0,56.0,65.0,4.0,58.0,60.0,0.0,0.0,426.0,1910.0,0.0,0.0,0.21,29.15,29.88,4.6,10.0,6.3
2010-05-22,74.0,58.0,66.0,5.0,59.0,61.0,0.0,1.0,425.0,1911.0,0.0,0.0,0.0,29.23,29.94,3.4,12.0,5.4
2010-05-23,89.0,62.0,76.0,15.0,66.0,69.0,0.0,11.0,425.0,1912.0,0.0,0.0,0.0,29.26,29.97,9.8,18.0,10.0
2010-05-24,91.0,70.0,81.0,19.0,67.0,72.0,0.0,16.0,424.0,1913.0,0.0,0.0,0.0,29.33,30.03,6.6,14.0,8.2
2010-05-25,88.0,69.0,79.0,17.0,62.0,68.0,0.0,14.0,423.0,1914.0,0.0,0.0,0.0,29.33,30.04,5.1,13.0,7.8
2010-05-26,87.0,66.0,77.0,15.0,63.0,68.0,0.0,12.0,422.0,1915.0,0.0,0.0,0.0,29.29,30.0,3.1,3.0,4.5
2010-05-27,77.0,61.0,69.0,7.0,50.0,59.0,0.0,4.0,422.0,1916.0,0.0,0.0,0.0,29.31,30.03,10.4,3.0,10.7
2010-05-28,79.0,57.0,68.0,5.0,50.0,58.0,0.0,3.0,421.0,1916.0,0.0,0.0,0.0,29.28,30.01,7.8,3.0,8.4
2010-05-29,86.0,59.0,73.0,9.0,57.0,63.0,0.0,8.0,421.0,1917.0,0.0,0.0,0.0,29.23,29.95,5.0,5.0,5.8
2010-05-30,91.0,61.0,76.0,12.0,59.0,66.0,0.0,11.0,420.0,1918.0,0.0,0.0,0.0,29.16,29.88,4.6,18.0,5.9
2010-05-31,81.0,66.0,74.0,10.0,64.0,67.0,0.0,9.0,420.0,1919.0,0.0,0.0,0.26,29.15,29.86,0.6,24.0,4.7
2010-06-01,85.0,63.0,74.0,10.0,62.0,67.0,0.0,9.0,419.0,1920.0,0.0,0.0,0.0,29.1,29.84,5.1,19.0,6.0
2010-06-02,77.0,57.0,67.0,3.0,61.0,64.0,0.0,2.0,419.0,1920.0,0.0,0.0,1.02,29.0,29.71,3.6,34.0,8.7
2010-06-03,71.0,56.0,64.0,0.0,46.0,55.0,1.0,0.0,418.0,1921.0,0.0,0.0,0.0,29.1,29.81,6.7,4.0,7.8
2010-06-04,83.0,57.0,70.0,6.0,60.0,65.0,0.0,5.0,418.0,1922.0,0.0,0.0,0.0,29.0,29.73,7.8,22.0,9.8
2010-06-05,79.0,60.0,70.0,5.0,65.0,67.0,0.0,5.0,417.0,1923.0,0.0,0.0,0.15,28.95,29.66,5.0,23.0,7.8
2010-06-06,76.0,55.0,66.0,0.0,55.0,59.0,0.0,1.0,417.0,1923.0,0.0,0.0,0.0,29.16,29.84,9.2,32.0,11.2
2010-06-07,70.0,54.0,62.0,-4.0,49.0,55.0,3.0,0.0,417.0,1924.0,0.0,0.0,0.0,29.34,30.05,6.4,8.0,6.9
2010-06-08,67.0,58.0,63.0,-3.0,57.0,59.0,2.0,0.0,417.0,1925.0,0.0,0.0,0.45,29.22,29.97,8.8,13.0,10.1
2010-06-09,83.0,65.0,74.0,8.0,56.0,63.0,0.0,9.0,416.0,1925.0,0.0,0.0,0.0,29.13,29.84,10.2,28.0,10.8
2010-06-10,77.0,58.0,68.0,1.0,54.0,60.0,0.0,3.0,416.0,1926.0,0.0,0.0,0.0,29.26,29.96,4.8,7.0,6.7
2010-06-11,89.0,64.0,77.0,10.0,67.0,71.0,0.0,12.0,416.0,1926.0,0.0,0.0,0.02,29.18,29.89,8.8,19.0,10.5
2010-06-12,77.0,62.0,70.0,2.0,63.0,65.0,0.0,5.0,416.0,1927.0,0.0,0.0,0.34,29.25,29.96,3.9,4.0,8.1
2010-06-13,71.0,62.0,67.0,-1.0,62.0,64.0,0.0,2.0,416.0,1927.0,0.0,0.0,0.25,29.26,29.98,3.5,9.0,5.0
2010-06-14,70.0,60.0,65.0,-3.0,61.0,62.0,0.0,0.0,416.0,1928.0,0.0,0.0,0.0,29.23,29.94,6.2,4.0,6.6
2010-06-15,79.0,60.0,70.0,2.0,66.0,67.0,0.0,5.0,416.0,1928.0,0.0,0.0,0.59,29.16,29.89,2.2,19.0,5.5
2010-06-16,82.0,63.0,73.0,4.0,61.0,65.0,0.0,8.0,416.0,1929.0,0.0,0.0,0.0,29.28,29.98,5.9,28.0,9.0
2010-06-17,84.0,64.0,74.0,5.0,62.0,67.0,0.0,9.0,416.0,1929.0,0.0,0.0,0.0,29.3,30.01,5.8,14.0,7.5
2010-06-18,90.0,67.0,79.0,9.0,66.0,69.0,0.0,14.0,416.0,1929.0,0.0,0.0,0.87,29.18,29.92,6.8,21.0,10.4
2010-06-19,85.0,66.0,76.0,6.0,61.0,66.0,0.0,11.0,416.0,1930.0,0.0,0.0,0.0,29.24,29.94,9.8,28.0,10.6
2010-06-20,81.0,64.0,73.0,3.0,61.0,65.0,0.0,8.0,416.0,1930.0,0.0,0.0,0.0,29.34,30.04,3.8,8.0,4.7
2010-06-21,85.0,67.0,76.0,6.0,66.0,69.0,0.0,11.0,416.0,1930.0,0.0,0.0,0.22,29.26,29.97,5.6,16.0,8.4
2010-06-22,85.0,69.0,77.0,7.0,68.0,71.0,0.0,12.0,417.0,1931.0,0.0,0.0,0.0,29.28,29.98,5.9,23.0,6.9
2010-06-23,87.0,69.0,78.0,8.0,70.0,71.0,0.0,13.0,417.0,1931.0,0.0,0.0,0.87,29.16,29.89,10.2,22.0,11.5
2010-06-24,84.0,65.0,75.0,4.0,60.0,65.0,0.0,10.0,417.0,1931.0,0.0,0.0,0.0,29.33,30.03,5.4,32.0,8.7
2010-06-25,84.0,62.0,73.0,2.0,62.0,67.0,0.0,8.0,417.0,1931.0,0.0,0.0,0.0,29.28,30.0,6.4,20.0,7.3
2010-06-26,87.0,69.0,78.0,7.0,66.0,70.0,0.0,13.0,418.0,1931.0,0.0,0.0,0.85,29.1,29.83,1.0,11.0,6.7
2010-06-27,85.0,72.0,79.0,8.0,70.0,73.0,0.0,14.0,418.0,1931.0,0.0,0.0,0.54,28.9,29.62,7.4,24.0,9.1
2010-06-28,82.0,63.0,73.0,2.0,59.0,65.0,0.0,8.0,419.0,1931.0,0.0,0.0,0.0,29.08,29.76,9.4,31.0,11.3
2010-06-29,75.0,59.0,67.0,-4.0,53.0,59.0,0.0,2.0,419.0,1931.0,0.0,0.0,0.0,29.41,30.09,6.2,4.0,7.5
2010-06-30,75.0,56.0,66.0,-6.0,50.0,57.0,0.0,1.0,419.0,1931.0,0.0,0.0,0.0,29.54,30.25,3.7,4.0,6.0
2010-07-01,77.0,55.0,66.0,-6.0,48.0,57.0,0.0,1.0,420.0,1931.0,0.0,0.0,0.0,29.59,30.33,5.0,9.0,5.5
2010-07-02,83.0,59.0,71.0,-1.0,53.0,61.0,0.0,6.0,420.0,1931.0,0.0,0.0,0.0,29.47,30.2,7.9,19.0,8.1
2010-07-03,87.0,60.0,74.0,2.0,56.0,63.0,0.0,9.0,421.0,1931.0,0.0,0.0,0.0,29.31,30.04,8.5,20.0,9.0
2010-07-04,91.0,68.0,80.0,8.0,66.0,71.0,0.0,15.0,422.0,1930.0,0.0,0.0,0.0,29.2,29.91,10.2,22.0,10.5
2010-07-05,91.0,78.0,85.0,13.0,64.0,71.0,0.0,20.0,422.0,1930.0,0.0,0.0,0.0,29.2,29.9,15.0,20.0,15.3
2010-07-06,90.0,73.0,82.0,10.0,69.0,73.0,0.0,17.0,423.0,1930.0,0.0,0.0,0.37,29.26,29.96,8.4,22.0,9.0
2010-07-07,93.0,71.0,82.0,10.0,70.0,73.0,0.0,17.0,423.0,1930.0,0.0,0.0,0.2,29.34,30.03,3.5,23.0,6.3
2010-07-08,88.0,73.0,81.0,8.0,70.0,73.0,0.0,16.0,424.0,1929.0,0.0,0.0,0.16,29.27,29.99,2.7,32.0,5.4
2010-07-09,88.0,70.0,79.0,6.0,59.0,67.0,0.0,14.0,425.0,1929.0,0.0,0.0,0.0,29.26,29.98,6.3,36.0,7.5
2010-07-10,89.0,69.0,79.0,6.0,61.0,68.0,0.0,14.0,425.0,1929.0,0.0,0.0,0.0,29.23,29.95,6.3,28.0,8.0
2010-07-11,85.0,66.0,76.0,3.0,63.0,67.0,0.0,11.0,426.0,1928.0,0.0,0.0,0.79,29.08,29.81,5.6,23.0,7.8
2010-07-12,84.0,65.0,75.0,2.0,65.0,68.0,0.0,10.0,427.0,1928.0,0.0,0.0,0.0,29.05,29.76,1.7,35.0,3.9
2010-07-13,84.0,70.0,77.0,4.0,65.0,69.0,0.0,12.0,428.0,1927.0,0.0,0.0,0.17,29.18,29.87,5.4,10.0,6.1
2010-07-14,90.0,70.0,80.0,7.0,71.0,74.0,0.0,15.0,428.0,1927.0,0.0,0.0,0.0,29.25,29.96,9.2,17.0,10.1
2010-07-15,90.0,71.0,81.0,7.0,69.0,73.0,0.0,16.0,429.0,1926.0,0.0,0.0,0.01,29.21,29.91,7.0,27.0,10.1
2010-07-16,90.0,67.0,79.0,5.0,62.0,68.0,0.0,14.0,430.0,1925.0,0.0,0.0,0.0,29.23,29.95,7.4,25.0,8.1
2010-07-17,93.0,71.0,82.0,8.0,63.0,70.0,0.0,17.0,431.0,1925.0,0.0,0.0,0.0,29.18,29.89,5.6,28.0,6.9
2010-07-18,92.0,72.0,82.0,8.0,69.0,73.0,0.0,17.0,432.0,1924.0,0.0,0.0,0.01,29.1,29.82,7.0,25.0,9.7
2010-07-19,84.0,69.0,77.0,3.0,66.0,70.0,0.0,12.0,433.0,1923.0,0.0,0.0,0.01,29.18,29.89,2.3,24.0,4.9
2010-07-20,86.0,68.0,77.0,3.0,68.0,70.0,0.0,12.0,433.0,1923.0,0.0,0.0,0.0,29.21,29.92,5.4,23.0,7.2
2010-07-21,91.0,72.0,82.0,8.0,65.0,70.0,0.0,17.0,434.0,1922.0,0.0,0.0,0.0,29.29,30.0,4.7,31.0,6.8
2010-07-22,90.0,69.0,80.0,6.0,71.0,74.0,0.0,15.0,435.0,1921.0,0.0,0.0,0.01,29.16,29.89,10.8,20.0,11.9
2010-07-23,94.0,70.0,82.0,8.0,71.0,74.0,0.0,17.0,436.0,1920.0,0.0,0.0,2.79,29.15,29.85,11.2,24.0,11.8
2010-07-24,87.0,69.0,78.0,4.0,71.0,73.0,0.0,13.0,437.0,1919.0,0.0,0.0,3.64,29.16,29.86,2.6,28.0,8.9
2010-07-25,81.0,66.0,74.0,0.0,59.0,65.0,0.0,9.0,438.0,1918.0,0.0,0.0,0.0,29.36,30.06,8.7,2.0,9.2
2010-07-26,84.0,61.0,73.0,-1.0,62.0,67.0,0.0,8.0,439.0,1918.0,0.0,0.0,0.0,29.38,30.09,4.5,12.0,5.2
2010-07-27,88.0,68.0,78.0,4.0,67.0,71.0,0.0,13.0,440.0,1917.0,0.0,0.0,0.0,29.28,30.01,5.6,21.0,6.4
2010-07-28,88.0,73.0,81.0,7.0,71.0,74.0,0.0,16.0,441.0,1916.0,0.0,0.0,0.0,29.24,29.94,6.8,28.0,9.3
2010-07-29,82.0,67.0,75.0,1.0,58.0,65.0,0.0,10.0,442.0,1915.0,0.0,0.0,0.0,29.36,30.07,6.0,5.0,7.0
2010-07-30,80.0,69.0,75.0,1.0,60.0,65.0,0.0,10.0,443.0,1914.0,0.0,0.0,0.0,29.25,29.98,5.5,17.0,6.1
2010-07-31,80.0,65.0,73.0,-1.0,64.0,67.0,0.0,8.0,444.0,1913.0,0.0,0.0,0.68,29.14,29.86,3.6,13.0,5.8
2010-08-01,86.0,65.0,76.0,3.0,65.0,68.0,0.0,11.0,445.0,1911.0,0.0,0.0,0.0,29.23,29.94,2.4,13.0,4.1
2010-08-02,84.0,67.0,76.0,3.0,67.0,70.0,0.0,11.0,446.0,1910.0,0.0,0.0,0.0,29.26,29.96,6.3,21.0,6.8
2010-08-03,86.0,66.0,76.0,3.0,71.0,73.0,0.0,11.0,447.0,1909.0,0.0,0.0,0.28,29.2,29.91,2.6,21.0,3.3
2010-08-04,83.0,71.0,77.0,4.0,72.0,73.0,0.0,12.0,448.0,1908.0,0.0,0.0,0.48,29.15,29.85,4.1,27.0,4.9
2010-08-05,83.0,68.0,76.0,3.0,62.0,67.0,0.0,11.0,449.0,1907.0,0.0,0.0,0.0,29.13,29.84,10.6,29.0,10.9
2010-08-06,82.0,64.0,73.0,0.0,59.0,64.0,0.0,8.0,450.0,1906.0,0.0,0.0,0.0,29.22,29.93,6.3,29.0,6.5
2010-08-07,83.0,62.0,73.0,0.0,64.0,68.0,0.0,8.0,451.0,1904.0,0.0,0.0,0.0,29.2,29.92,7.6,23.0,8.0
2010-08-08,87.0,69.0,78.0,5.0,67.0,70.0,0.0,13.0,452.0,1903.0,0.0,0.0,0.08,29.13,29.86,9.3,22.0,9.9
2010-08-09,88.0,72.0,80.0,7.0,71.0,74.0,0.0,15.0,453.0,1902.0,0.0,0.0,0.15,29.2,29.9,4.1,24.0,7.1
2010-08-10,89.0,75.0,82.0,9.0,71.0,74.0,0.0,17.0,454.0,1900.0,0.0,0.0,0.0,29.23,29.93,4.4,7.0,4.9
2010-08-11,90.0,75.0,83.0,10.0,70.0,74.0,0.0,18.0,455.0,1859.0,0.0,0.0,0.0,29.13,29.84,4.2,28.0,6.0
2010-08-12,92.0,74.0,83.0,10.0,70.0,74.0,0.0,18.0,456.0,1858.0,0.0,0.0,0.0,29.13,29.83,3.3,10.0,5.7
2010-08-13,92.0,73.0,83.0,10.0,70.0,74.0,0.0,18.0,457.0,1856.0,0.0,0.0,0.25,29.07,29.78,7.2,18.0,7.6
2010-08-14,88.0,72.0,80.0,8.0,69.0,73.0,0.0,15.0,458.0,1855.0,0.0,0.0,0.0,29.11,29.82,3.6,25.0,5.0
2010-08-15,83.0,66.0,75.0,3.0,62.0,67.0,0.0,10.0,459.0,1854.0,0.0,0.0,0.0,29.21,29.9,8.1,29.0,8.8
2010-08-16,80.0,63.0,72.0,0.0,54.0,62.0,0.0,7.0,500.0,1852.0,0.0,0.0,0.0,29.31,30.01,8.6,28.0,9.3
2010-08-17,79.0,64.0,72.0,0.0,57.0,63.0,0.0,7.0,501.0,1851.0,0.0,0.0,0.03,29.36,30.07,4.5,30.0,6.1
2010-08-18,84.0,63.0,74.0,2.0,61.0,66.0,0.0,9.0,502.0,1849.0,0.0,0.0,0.05,29.29,30.02,1.5,20.0,3.5
2010-08-19,88.0,66.0,77.0,6.0,65.0,69.0,0.0,12.0,503.0,1848.0,0.0,0.0,0.0,29.18,29.91,4.6,21.0,5.0
2010-08-20,92.0,71.0,82.0,11.0,68.0,72.0,0.0,17.0,504.0,1846.0,0.0,0.0,0.03,29.11,29.81,10.5,19.0,11.2
2010-08-21,86.0,71.0,79.0,8.0,69.0,72.0,0.0,14.0,505.0,1845.0,0.0,0.0,0.45,29.13,29.83,2.6,33.0,6.0
2010-08-22,81.0,68.0,75.0,4.0,64.0,67.0,0.0,10.0,506.0,1843.0,0.0,0.0,0.0,29.35,30.05,7.9,3.0,8.5
2010-08-23,80.0,65.0,73.0,2.0,63.0,67.0,0.0,8.0,508.0,1842.0,0.0,0.0,0.0,29.34,30.06,6.0,4.0,7.3
2010-08-24,84.0,64.0,74.0,3.0,62.0,66.0,0.0,9.0,509.0,1840.0,0.0,0.0,0.0,29.29,30.02,1.2,4.0,5.8
2010-08-25,79.0,61.0,70.0,0.0,51.0,59.0,0.0,5.0,510.0,1839.0,0.0,0.0,0.0,29.38,30.08,9.8,32.0,10.3
2010-08-26,79.0,59.0,69.0,-1.0,52.0,59.0,0.0,4.0,511.0,1837.0,0.0,0.0,0.0,29.44,30.16,0.8,6.0,5.2
2010-08-27,86.0,59.0,73.0,3.0,56.0,63.0,0.0,8.0,512.0,1835.0,0.0,0.0,0.0,29.39,30.11,8.6,21.0,9.0
2010-08-28,88.0,65.0,77.0,7.0,54.0,63.0,0.0,12.0,513.0,1834.0,0.0,0.0,0.0,29.36,30.08,10.5,19.0,10.8
2010-08-29,94.0,71.0,83.0,13.0,66.0,71.0,0.0,18.0,514.0,1832.0,0.0,0.0,0.0,29.39,30.1,10.6,19.0,11.4
2010-08-30,88.0,74.0,81.0,11.0,67.0,72.0,0.0,16.0,515.0,1831.0,0.0,0.0,0.0,29.39,30.13,14.1,19.0,14.5
2010-08-31,93.0,75.0,84.0,15.0,68.0,73.0,0.0,19.0,516.0,1829.0,0.0,0.0,0.0,29.28,30.01,14.7,20.0,15.0
2010-09-01,81.0,71.0,76.0,8.0,68.0,70.0,0.0,11.0,517.0,1827.0,0.0,0.0,0.17,29.21,29.91,6.2,23.0,7.3
2010-09-02,83.0,65.0,74.0,6.0,68.0,70.0,0.0,9.0,518.0,1826.0,0.0,0.0,1.55,29.09,29.81,5.6,21.0,6.9
2010-09-03,70.0,56.0,63.0,-5.0,52.0,57.0,2.0,0.0,519.0,1824.0,0.0,0.0,0.0,29.11,29.82,15.3,28.0,15.7
2010-09-04,68.0,51.0,60.0,-8.0,44.0,51.0,5.0,0.0,520.0,1822.0,0.0,0.0,0.0,29.25,29.96,11.3,29.0,11.9
2010-09-05,76.0,49.0,63.0,-4.0,50.0,56.0,2.0,0.0,521.0,1821.0,0.0,0.0,0.0,29.21,29.95,7.9,20.0,9.0
2010-09-06,82.0,66.0,74.0,7.0,52.0,61.0,0.0,9.0,522.0,1819.0,0.0,0.0,0.0,29.12,29.83,14.2,20.0,14.9
2010-09-07,77.0,58.0,68.0,1.0,49.0,58.0,0.0,3.0,523.0,1817.0,0.0,0.0,0.0,29.21,29.9,17.4,25.0,18.8
2010-09-08,71.0,51.0,61.0,-5.0,48.0,54.0,4.0,0.0,524.0,1815.0,0.0,0.0,0.0,29.39,30.09,3.9,32.0,6.5
2010-09-09,67.0,50.0,59.0,-7.0,49.0,54.0,6.0,0.0,525.0,1814.0,0.0,0.0,0.0,29.36,30.09,5.7,3.0,6.5
2010-09-10,72.0,55.0,64.0,-2.0,51.0,58.0,1.0,0.0,526.0,1812.0,0.0,0.0,0.0,29.24,29.98,8.3,9.0,9.4
2010-09-11,75.0,58.0,67.0,2.0,55.0,59.0,0.0,2.0,527.0,1810.0,0.0,0.0,0.24,29.15,29.87,1.9,24.0,9.4
2010-09-12,83.0,54.0,69.0,4.0,51.0,59.0,0.0,4.0,528.0,1809.0,0.0,0.0,0.0,29.29,30.0,7.5,26.0,7.9
2010-09-13,82.0,57.0,70.0,5.0,50.0,59.0,0.0,5.0,529.0,1807.0,0.0,0.0,0.0,29.29,30.01,4.9,31.0,6.1
